,close,high,low,open
2012-04-02 09:30:00,601.83000000000004,601.83000000000004,601.83000000000004,601.83000000000004
2012-04-02 09:35:00,602.52999999999997,602.79999999999995,600.38,601.79999999999995
2012-04-02 09:40:00,604.80999999999995,604.84000000000003,601.92999999999995,602.52999999999997
2012-04-02 09:45:00,607.29999999999995,607.63,602.40070000000003,604.80999999999995
2012-04-02 09:50:00,607.62,609.28999999999996,604.8184,607.29999999999995
2012-04-02 09:55:00,606.99000000000001,608.39999999999998,606.80999999999995,607.62
2012-04-02 10:00:00,607.01999999999998,607.9212,606.76999999999998,606.99000000000001
2012-04-02 10:05:00,610.25,610.58000000000004,606.98000000000002,607.00999999999999
2012-04-02 10:10:00,611.13,611.70000000000005,608.39930000000004,610.33000000000004
2012-04-02 10:15:00,611.39999999999998,611.75,610.71000000000004,611.13
2012-04-02 10:20:00,610.87,611.58000000000004,610.64999999999998,611.39999999999998
2012-04-02 10:25:00,610.38999999999999,611.19000000000005,610.30999999999995,610.88
2012-04-02 10:35:00,609.47000000000003,611.19000000000005,609.09000000000003,610.38999999999999
2012-04-02 10:40:00,609.74000000000001,610.39260000000002,609.17999999999995,609.42499999999995
2012-04-02 10:45:00,608.63999999999999,610.13,608.61000000000001,609.75999999999999
2012-04-02 10:55:00,610.06759999999997,610.25,605.11260000000004,608.63
2012-04-02 11:00:00,610.57900000000006,610.59000000000003,609.86000000000001,610.09000000000003
2012-04-02 11:05:00,610.60000000000002,611.25,610.06880000000001,610.53999999999996
2012-04-02 11:10:00,611.02999999999997,611.13999999999999,610.54999999999995,610.64999999999998
2012-04-02 11:15:00,611.03599999999994,611.29999999999995,610.72000000000003,611.05999999999995
2012-04-02 11:20:00,611.85800000000006,612.24000000000001,610.97000000000003,611.0
2012-04-02 11:25:00,612.35000000000002,612.44000000000005,611.75,611.86000000000001
2012-04-02 11:30:00,613.24000000000001,613.33000000000004,612.14499999999998,612.35000000000002
2012-04-02 11:35:00,613.63,613.89999999999998,613.11000000000001,613.24000000000001
2012-04-02 11:40:00,613.15999999999997,613.75999999999999,612.92999999999995,613.63
2012-04-02 11:45:00,613.12,613.5,612.70000000000005,613.16999999999996
2012-04-02 11:50:00,614.13199999999995,614.25,612.63,613.12
2012-04-02 11:55:00,614.04399999999998,614.39999999999998,613.82010000000002,614.18960000000004
2012-04-02 12:00:00,613.74900000000002,614.25,613.62,614.07000000000005
2012-04-02 12:05:00,614.00999999999999,614.40999999999997,613.63,613.779
2012-04-02 12:10:00,614.90999999999997,614.94000000000005,613.87,614.08000000000004
