,close,high,low,open
2012-03-01 09:30:00,548.20000000000005,548.20000000000005,548.20000000000005,548.20000000000005
2012-03-01 09:35:00,545.67989999999998,548.21000000000004,545.11000000000001,548.20000000000005
2012-03-01 09:40:00,544.71000000000004,546.63999999999999,544.63,545.58349999999996
2012-03-01 09:45:00,542.52779999999996,545.37,542.23000000000002,544.77999999999997
2012-03-01 09:50:00,544.40999999999997,544.62,541.29999999999995,542.38
2012-03-01 09:55:00,545.66999999999996,545.69000000000005,544.14999999999998,544.39999999999998
2012-03-01 10:00:00,544.09500000000003,545.69000000000005,543.15999999999997,545.66999999999996
2012-03-01 10:05:00,543.5,544.16999999999996,542.46000000000004,544.16999999999996
2012-03-01 10:10:00,542.75,543.95000000000005,541.70000000000005,543.5
2012-03-01 10:15:00,542.08000000000004,543.49000000000001,541.88,542.75999999999999
2012-03-01 10:20:00,542.39999999999998,543.63999999999999,541.88,542.08000000000004
2012-03-01 10:25:00,544.1499,544.46000000000004,542.24000000000001,542.26999999999998
2012-03-01 10:30:00,543.30999999999995,544.25,543.0,544.14999999999998
2012-03-01 10:35:00,542.0,545.0,541.78999999999996,543.29999999999995
2012-03-01 10:45:00,541.88999999999999,542.88,540.98000000000002,542.0
2012-03-01 10:50:00,542.48000000000002,544.88,541.53999999999996,541.97000000000003
2012-03-01 10:55:00,541.27999999999997,542.48000000000002,540.61000000000001,542.48000000000002
2012-03-01 11:00:00,542.49000000000001,542.85000000000002,541.0,541.27999999999997
2012-03-01 11:10:00,541.66999999999996,543.25,541.57000000000005,542.49000000000001
2012-03-01 11:15:00,540.62,541.99000000000001,540.51999999999998,541.64999999999998
2012-03-01 11:20:00,540.62,541.35990000000004,540.16999999999996,540.63
2012-03-01 11:25:00,539.44000000000005,540.99300000000005,539.10000000000002,540.62
2012-03-01 11:30:00,540.63999999999999,540.72900000000004,538.76999999999998,539.42999999999995
2012-03-01 11:35:00,541.38,541.64999999999998,539.8501,540.65999999999997
2012-03-01 11:40:00,540.99000000000001,541.97000000000003,540.54999999999995,541.38
2012-03-01 11:50:00,542.88999999999999,542.91999999999996,540.96000000000004,540.99000000000001
2012-03-01 11:55:00,541.95000000000005,542.92999999999995,541.61000000000001,542.87
2012-03-01 12:05:00,542.25,542.61000000000001,541.26999999999998,541.92999999999995
2012-03-01 12:20:00,543.495,543.62,542.0,542.24000000000001
2012-03-01 12:25:00,543.47000000000003,544.00999999999999,542.63,543.50220000000002
2012-03-01 12:30:00,542.90999999999997,543.55999999999995,542.79999999999995,543.47000000000003
2012-03-01 12:35:00,542.60000000000002,543.28999999999996,542.60000000000002,542.98000000000002
2012-03-01 12:50:00,543.65999999999997,543.74000000000001,542.55999999999995,542.58000000000004
2012-03-01 12:55:00,543.5,543.79999999999995,543.29999999999995,543.65999999999997
2012-03-01 13:00:00,543.47119999999995,543.63999999999999,543.20500000000004,543.53999999999996
2012-03-01 13:05:00,543.01999999999998,543.51999999999998,542.99000000000001,543.46140000000003
2012-03-01 13:10:00,543.39999999999998,543.5,543.02999999999997,543.02999999999997
2012-03-01 13:15:00,543.03999999999996,543.54999999999995,543.0,543.49000000000001
2012-03-01 13:30:00,544.21000000000004,544.54999999999995,542.79999999999995,543.03999999999996
2012-03-01 13:35:00,544.23000000000002,544.43780000000004,544.07000000000005,544.26999999999998
2012-03-01 13:40:00,544.43200000000002,544.45000000000005,544.10000000000002,544.22000000000003
2012-03-01 13:55:00,544.53999999999996,544.75999999999999,544.11000000000001,544.40999999999997
2012-03-01 14:15:00,544.51999999999998,544.96000000000004,544.10000000000002,544.5
2012-03-01 14:20:00,544.05999999999995,544.66999999999996,543.74000000000001,544.50999999999999
2012-03-01 14:30:00,543.64999999999998,544.70000000000005,543.64999999999998,544.05989999999997
2012-03-01 14:40:00,543.60000000000002,544.35000000000002,543.57000000000005,543.64999999999998
2012-03-01 14:50:00,543.89999999999998,544.12,543.20000000000005,543.58000000000004
2012-03-01 14:55:00,543.96000000000004,544.25,543.3125,543.90999999999997
2012-03-01 15:05:00,543.96000000000004,544.29999999999995,543.64999999999998,543.85000000000002
2012-03-01 15:15:00,543.42999999999995,544.16999999999996,543.37,543.92999999999995
2012-03-01 15:20:00,542.33000000000004,543.63999999999999,542.21000000000004,543.43200000000002
