,close,high,low,open
2012-02-01 09:30:00,458.5,458.5,458.5,458.5
2012-02-01 09:35:00,457.81,458.99000000000001,457.5,458.5
2012-02-01 09:45:00,457.69999999999999,458.46980000000002,457.00999999999999,457.81
2012-02-01 09:50:00,457.75,457.81,456.88999999999999,457.69999999999999
2012-02-01 10:00:00,457.23000000000002,457.80000000000001,456.48000000000002,457.75
2012-02-01 10:05:00,456.85000000000002,457.44999999999999,456.25,457.25940000000003
2012-02-01 10:10:00,456.24000000000001,457.19,455.89999999999998,456.85000000000002
2012-02-01 10:15:00,456.38999999999999,456.44,455.56,456.25
2012-02-01 10:20:00,455.56999999999999,456.43000000000001,455.55000000000001,456.38900000000001
2012-02-01 10:25:00,456.37,456.41000000000003,455.56,455.63999999999999
2012-02-01 10:30:00,456.0,456.85000000000002,455.82999999999998,456.36000000000001
2012-02-01 10:35:00,455.95400000000001,456.23000000000002,455.63,456.0
2012-02-01 10:40:00,455.94999999999999,456.19,455.62,455.94999999999999
2012-02-01 10:45:00,456.35000000000002,456.38999999999999,455.70999999999998,455.93000000000001
2012-02-01 10:50:00,456.67000000000002,456.76999999999998,456.02499999999998,456.35000000000002
2012-02-01 10:55:00,456.61000000000001,456.75,456.49000000000001,456.67000000000002
2012-02-01 11:00:00,456.77999999999997,456.86000000000001,456.44999999999999,456.61000000000001
2012-02-01 11:10:00,456.51999999999998,457.26999999999998,456.49000000000001,456.81999999999999
2012-02-01 11:15:00,456.01999999999998,456.55000000000001,455.80000000000001,456.51999999999998
2012-02-01 11:20:00,455.92000000000002,456.06999999999999,455.76999999999998,456.00999999999999
2012-02-01 11:30:00,456.67000000000002,456.89999999999998,455.81999999999999,455.91000000000003
2012-02-01 11:35:00,456.41000000000003,456.67000000000002,456.38,456.67000000000002
2012-02-01 11:55:00,456.52999999999997,456.69999999999999,455.89249999999998,456.44499999999999
2012-02-01 12:00:00,456.41000000000003,456.73000000000002,456.39999999999998,456.52999999999997
2012-02-01 12:10:00,456.5,456.74000000000001,456.16789999999997,456.41000000000003
2012-02-01 12:20:00,456.548,456.95999999999998,456.5,456.50999999999999
2012-02-01 12:35:00,456.94,456.99000000000001,456.49000000000001,456.55000000000001
2012-02-01 12:40:00,457.22000000000003,457.23000000000002,456.86180000000002,456.94009999999997
2012-02-01 12:45:00,457.14999999999998,457.22539999999998,456.93290000000002,457.20999999999998
2012-02-01 12:55:00,457.185,457.20999999999998,456.88999999999999,457.14499999999998
2012-02-01 13:05:00,457.005,457.25,456.80000000000001,457.17590000000001
2012-02-01 13:15:00,457.00999999999999,457.16000000000003,456.71100000000001,457.005
2012-02-01 13:20:00,457.05000000000001,457.10000000000002,456.94,457.00999999999999
2012-02-01 14:00:00,456.69,457.23000000000002,456.56999999999999,457.07999999999998
2012-02-01 14:05:00,456.58999999999997,456.80000000000001,456.56999999999999,456.69999999999999
2012-02-01 14:15:00,456.714,456.75,456.31,456.58999999999997
2012-02-01 14:20:00,456.75999999999999,456.82780000000002,456.60000000000002,456.71530000000001
2012-02-01 15:05:00,456.47000000000003,456.85000000000002,456.25,456.75
2012-02-01 15:10:00,456.56,456.58999999999997,456.31999999999999,456.45999999999998
2012-02-01 15:25:00,456.43300000000005,456.61000000000001,456.19999999999999,456.56
2012-02-01 15:30:00,456.36500000000001,456.44999999999999,456.25,456.44
2012-02-01 15:35:00,456.32999999999998,456.43000000000001,456.05000000000001,456.36000000000001
2012-02-01 15:40:00,456.42000000000002,456.55000000000001,456.25760000000002,456.32999999999998
2012-02-01 15:50:00,456.43000000000001,456.67000000000002,456.39999999999998,456.44
2012-02-01 15:55:00,456.18000000000001,456.5,456.13,456.43000000000001
2012-02-02 09:30:00,455.89999999999998,456.24000000000001,455.75,456.18000000000001
2012-02-02 09:35:00,456.63199999999995,457.17000000000002,455.31,456.22000000000003
2012-02-02 09:45:00,455.75,456.68000000000001,455.44999999999999,456.66000000000003
2012-02-02 09:50:00,455.45499999999998,456.1225,455.20999999999998,455.75
2012-02-02 10:00:00,455.32999999999998,455.52999999999997,455.13999999999999,455.45499999999998
2012-02-02 10:10:00,456.25,456.25,455.25999999999999,455.33999999999997
2012-02-02 10:15:00,455.68740000000003,456.25999999999999,455.5,456.25
2012-02-02 10:20:00,455.41000000000003,455.88999999999999,455.35000000000002,455.61000000000001
2012-02-02 10:50:00,455.68000000000001,455.77999999999997,454.60000000000002,455.41000000000003
2012-02-02 11:00:00,455.47500000000002,455.75,455.29000000000002,455.68000000000001
2012-02-02 11:15:00,455.31699999999995,455.69,455.19999999999999,455.48000000000002
2012-02-02 11:35:00,455.24000000000001,455.57999999999998,454.89999999999998,455.33499999999998
2012-02-02 11:45:00,455.08999999999997,455.42000000000002,454.99000000000001,455.22000000000003
2012-02-02 11:50:00,455.17000000000002,455.36000000000001,455.00999999999999,455.17000000000002
2012-02-02 12:00:00,455.38,455.44999999999999,455.01999999999998,455.22000000000003
2012-02-02 12:10:00,455.30000000000001,455.62,455.11000000000001,455.38999999999999
2012-02-02 12:15:00,454.89999999999998,455.30000000000001,454.89999999999998,455.30000000000001
2012-02-02 12:25:00,455.00999999999999,455.32999999999998,454.64999999999998,454.89999999999998
2012-02-02 12:30:00,454.89999999999998,455.14999999999998,454.80000000000001,455.0
2012-02-02 12:50:00,454.30220000000003,454.99199999999996,454.05000000000001,454.94999999999999
2012-02-02 12:55:00,454.56999999999999,454.59500000000003,454.23970000000003,454.30220000000003
2012-02-02 13:00:00,454.66000000000003,454.67000000000002,454.44999999999999,454.58199999999999
2012-02-02 13:10:00,454.53820000000002,454.73000000000002,454.25,454.64999999999998
2012-02-02 13:30:00,453.99000000000001,454.69999999999999,453.98000000000002,454.5478
2012-02-02 13:50:00,454.56420000000003,454.88,453.98259999999999,453.98259999999999
2012-02-02 13:55:00,454.33999999999997,454.55000000000001,454.25,454.54000000000002
2012-02-02 14:45:00,454.66000000000003,454.87,454.35000000000002,454.38999999999999
2012-02-02 14:50:00,454.92000000000002,454.98000000000002,454.44999999999999,454.66000000000003
2012-02-02 14:55:00,454.77999999999997,454.95999999999998,454.54000000000002,454.92000000000002
2012-02-02 15:00:00,454.80000000000001,454.94999999999999,454.77999999999997,454.86000000000001
2012-02-02 15:05:00,454.87400000000002,454.95530000000002,454.69,454.80000000000001
2012-02-02 15:15:00,455.17000000000002,455.5,454.86000000000001,454.88
2012-02-02 15:20:00,454.77999999999997,455.25999999999999,454.75,455.17000000000002
2012-02-02 15:30:00,454.82999999999998,455.07499999999999,454.51999999999998,454.77999999999997
2012-02-02 15:40:00,454.99000000000001,455.07999999999998,454.83999999999997,454.86000000000001
2012-02-02 15:45:00,454.92000000000002,455.17000000000002,454.77999999999997,454.98000000000002
2012-02-02 15:50:00,454.93000000000001,455.19900000000001,454.815,454.94
2012-02-02 15:55:00,454.93000000000001,455.12,454.81999999999999,454.93000000000001
2012-02-02 16:00:00,455.05000000000001,455.16000000000003,454.89999999999998,454.93000000000001
2012-02-03 09:35:00,455.89999999999998,457.44999999999999,455.12,455.12
2012-02-03 09:40:00,456.19999999999999,457.30000000000001,455.56,455.97949999999997
2012-02-03 09:45:00,456.14999999999998,456.39999999999998,455.72000000000003,456.14999999999998
2012-02-03 09:50:00,456.39999999999998,456.39999999999998,456.04000000000002,456.17000000000002
2012-02-03 09:55:00,456.88,456.88,456.38,456.38999999999999
2012-02-03 10:00:00,456.80000000000001,457.02999999999997,456.64999999999998,456.87
2012-02-03 10:05:00,457.18400000000003,457.27999999999997,456.69999999999999,456.80000000000001
2012-02-03 10:10:00,457.95999999999998,457.95999999999998,456.97000000000003,457.12
2012-02-03 10:20:00,458.56,458.83999999999997,457.81099999999998,457.94999999999999
2012-02-03 10:25:00,458.51999999999998,458.89999999999998,458.50999999999999,458.58999999999997
2012-02-03 10:30:00,458.06,458.51999999999998,458.0,458.50999999999999
2012-02-03 10:50:00,458.38999999999999,458.47000000000003,457.75,458.06
2012-02-03 10:55:00,458.50999999999999,458.55000000000001,458.32999999999998,458.39999999999998
2012-02-03 11:00:00,458.57999999999998,458.63,458.5,458.5
2012-02-03 11:10:00,458.24000000000001,458.80000000000001,458.01999999999998,458.58999999999997
2012-02-03 11:15:00,458.31,458.31,458.08999999999997,458.24000000000001
2012-02-03 11:20:00,458.33780000000002,458.43000000000001,458.13999999999999,458.31
2012-02-03 11:25:00,458.64999999999998,458.69999999999999,458.30000000000001,458.35000000000002
2012-02-03 11:30:00,458.74000000000001,458.85000000000002,458.57999999999998,458.61219999999997
2012-02-03 11:40:00,459.07800000000003,459.22000000000003,458.62,458.70999999999998
2012-02-03 11:45:00,459.22000000000003,459.25,458.82999999999998,459.06999999999999
2012-02-03 11:55:00,459.55000000000001,459.69999999999999,458.60000000000002,459.22000000000003
2012-02-03 12:00:00,459.33999999999997,459.66000000000003,459.25999999999999,459.60989999999998
2012-02-03 12:05:00,459.41000000000003,459.44999999999999,459.06999999999999,459.36410000000001
2012-02-03 12:10:00,459.56999999999999,459.58999999999997,459.25,459.38999999999999
2012-02-03 12:15:00,459.50779999999997,459.69999999999999,459.45999999999998,459.56999999999999
2012-02-03 12:20:00,459.27600000000001,459.58099999999996,459.19999999999999,459.5
2012-02-03 12:30:00,459.48000000000002,459.52999999999997,459.04000000000002,459.26099999999997
2012-02-03 12:55:00,459.63999999999999,459.80000000000001,459.27999999999997,459.52999999999997
2012-02-03 13:05:00,459.71899999999999,459.73000000000002,459.5,459.63999999999999
2012-02-03 13:10:00,459.80579999999998,459.81999999999999,459.63999999999999,459.71899999999999
2012-02-03 13:30:00,459.72000000000003,459.88,459.64999999999998,459.81
2012-02-03 13:50:00,459.56999999999999,459.75990000000002,459.30000000000001,459.75990000000002
2012-02-03 13:55:00,459.57999999999998,459.60000000000002,459.43699999999995,459.56999999999999
2012-02-03 14:15:00,459.54000000000002,459.69999999999999,459.47000000000003,459.57999999999998
2012-02-03 14:20:00,459.79000000000002,459.79000000000002,459.52999999999997,459.54000000000002
2012-02-03 14:30:00,459.93000000000001,460.0,459.63029999999998,459.79000000000002
2012-02-03 14:40:00,459.815,459.97000000000003,459.74099999999999,459.93000000000001
2012-02-03 14:45:00,459.80000000000001,459.89999999999998,459.76999999999998,459.815
2012-02-03 14:50:00,459.83999999999997,459.89999999999998,459.7722,459.7722
2012-02-03 14:55:00,459.81999999999999,459.92000000000002,459.76999999999998,459.83999999999997
2012-02-03 15:00:00,459.87,460.0,459.80500000000001,459.81
2012-02-03 15:05:00,459.58999999999997,459.92000000000002,459.51999999999998,459.85000000000002
2012-02-03 15:10:00,459.63999999999999,459.86790000000002,459.58999999999997,459.58999999999997
2012-02-03 15:30:00,459.36000000000001,459.75,459.02999999999997,459.63999999999999
2012-02-03 15:35:00,459.23390000000001,459.44999999999999,459.20999999999998,459.35000000000002
2012-02-03 15:40:00,459.15780000000001,459.30009999999999,458.89789999999999,459.23129999999998
2012-02-03 15:45:00,459.25,459.25,458.94999999999999,459.16000000000003
2012-02-03 15:50:00,459.42000000000002,459.42000000000002,459.19999999999999,459.26999999999998
2012-02-03 15:55:00,459.67000000000002,459.73000000000002,459.38300000000004,459.42000000000002
2012-02-03 16:00:00,459.64999999999998,459.80000000000001,459.31999999999999,459.67000000000002
2012-02-06 09:35:00,458.745,459.68000000000001,458.20999999999998,459.66000000000003
2012-02-06 09:40:00,458.70999999999998,459.16000000000003,458.30000000000001,458.745
2012-02-06 09:45:00,458.524,458.81900000000002,458.20099999999996,458.74000000000001
2012-02-06 09:50:00,459.39099999999996,459.48000000000002,458.47500000000002,458.50999999999999
2012-02-06 09:55:00,460.22800000000001,460.67900000000003,459.39179999999999,459.39179999999999
2012-02-06 10:00:00,460.98000000000002,461.27999999999997,459.8116,460.25639999999999
2012-02-06 10:05:00,461.06,461.19999999999999,460.73099999999999,460.98000000000002
2012-02-06 10:10:00,461.0,461.38,460.75999999999999,461.06
2012-02-06 10:35:00,461.19999999999999,461.32999999999998,460.75999999999999,461.0
2012-02-06 10:50:00,461.70999999999998,461.92000000000002,461.08260000000001,461.19
2012-02-06 10:55:00,462.38,462.39999999999998,461.65480000000002,461.76130000000001
2012-02-06 11:05:00,462.27999999999997,462.5,461.94999999999999,462.38990000000001
2012-02-06 11:10:00,462.74000000000001,462.77999999999997,462.22000000000003,462.32999999999998
2012-02-06 11:20:00,463.24000000000001,463.28800000000001,462.5,462.74000000000001
2012-02-06 11:30:00,464.11040000000003,464.43000000000001,462.95650000000001,463.23000000000002
2012-02-06 11:35:00,464.54000000000002,464.58999999999997,463.99000000000001,464.13999999999999
2012-02-06 11:45:00,464.39999999999998,464.67000000000002,464.07510000000002,464.54000000000002
2012-02-06 11:50:00,464.38999999999999,464.56,464.07999999999998,464.39999999999998
2012-02-06 12:10:00,463.77999999999997,464.58999999999997,463.47000000000003,464.38999999999999
2012-02-06 12:25:00,464.5745,464.60000000000002,463.60000000000002,463.70999999999998
2012-02-06 12:30:00,464.00999999999999,464.58999999999997,463.91000000000003,464.56999999999999
2012-02-06 12:50:00,464.85000000000002,464.85000000000002,463.85000000000002,463.92000000000002
2012-02-06 12:55:00,464.68000000000001,464.98000000000002,464.68000000000001,464.85000000000002
2012-02-06 13:00:00,464.69,464.72989999999999,464.5,464.69800000000004
2012-02-06 13:05:00,464.69999999999999,464.75,464.60000000000002,464.69
2012-02-06 13:15:00,464.69999999999999,464.83999999999997,464.56999999999999,464.69999999999999
2012-02-06 13:20:00,464.74000000000001,464.82999999999998,464.57999999999998,464.70999999999998
2012-02-06 13:25:00,464.61000000000001,464.85000000000002,464.57999999999998,464.74000000000001
2012-02-06 13:30:00,464.39999999999998,464.67000000000002,464.39999999999998,464.63
2012-02-06 13:40:00,464.25999999999999,464.64999999999998,464.25,464.39999999999998
2012-02-06 14:00:00,463.50999999999999,464.30000000000001,463.31,464.25
2012-02-06 14:15:00,463.80000000000001,463.83999999999997,463.39999999999998,463.52999999999997
2012-02-06 14:20:00,463.64999999999998,463.85199999999998,463.48000000000002,463.75979999999998
2012-02-06 14:25:00,463.79000000000002,463.87,463.63999999999999,463.65600000000001
2012-02-06 14:35:00,463.91000000000003,463.91000000000003,463.46100000000001,463.76999999999998
2012-02-06 14:45:00,463.72000000000003,464.10000000000002,463.63999999999999,463.91000000000003
2012-02-06 15:15:00,463.42000000000002,463.89999999999998,463.30000000000001,463.77999999999997
2012-02-06 15:20:00,463.67500000000001,463.72000000000003,463.41000000000003,463.43000000000001
2012-02-06 15:30:00,463.69499999999999,463.74000000000001,463.39999999999998,463.67500000000001
2012-02-06 15:40:00,463.64999999999998,463.70999999999998,463.35000000000002,463.69999999999999
2012-02-06 15:45:00,463.68000000000001,463.82999999999998,463.44999999999999,463.66000000000003
2012-02-06 15:50:00,463.52999999999997,463.69999999999999,463.35000000000002,463.69
2012-02-06 15:55:00,463.51999999999998,463.79000000000002,463.42000000000002,463.52999999999997
2012-02-06 16:00:00,463.86000000000001,463.94999999999999,463.44999999999999,463.51999999999998
2012-02-07 09:35:00,465.55000000000001,466.39999999999998,465.0,465.47000000000003
2012-02-07 09:40:00,466.02999999999997,466.52999999999997,465.44,465.52999999999997
2012-02-07 09:45:00,466.66000000000003,466.89999999999998,465.94510000000002,466.01999999999998
2012-02-07 09:50:00,466.58999999999997,466.75,465.69999999999999,466.67000000000002
2012-02-07 09:55:00,465.80000000000001,466.56999999999999,465.58999999999997,466.56999999999999
2012-02-07 10:00:00,465.58879999999999,465.88999999999999,464.58099999999996,465.81999999999999
2012-02-07 10:05:00,465.25099999999998,466.089,465.0,465.59120000000001
2012-02-07 10:15:00,466.32999999999998,466.37,465.0,465.23000000000002
2012-02-07 10:25:00,466.56999999999999,466.68000000000001,466.13999999999999,466.32900000000001
2012-02-07 10:30:00,466.42000000000002,466.66000000000003,466.18000000000001,466.57010000000002
2012-02-07 10:35:00,466.49009999999998,466.55000000000001,466.30000000000001,466.38
2012-02-07 10:40:00,466.56999999999999,466.66000000000003,465.97750000000002,466.51999999999998
2012-02-07 10:45:00,465.88199999999995,466.57999999999998,465.75999999999999,466.57999999999998
2012-02-07 10:50:00,466.05000000000001,466.24970000000002,465.56999999999999,465.88
2012-02-07 10:55:00,466.23660000000001,466.24000000000001,466.00999999999999,466.02760000000001
2012-02-07 11:00:00,467.43000000000001,467.5,466.12,466.24000000000001
2012-02-07 11:05:00,467.58999999999997,467.83999999999997,467.01099999999997,467.44999999999999
2012-02-07 11:10:00,468.12,468.16900000000004,467.43000000000001,467.58999999999997
2012-02-07 11:15:00,467.49000000000001,468.1986,467.49000000000001,468.17000000000002
2012-02-07 11:30:00,468.06,468.10000000000002,467.42000000000002,467.48000000000002
2012-02-07 11:35:00,468.60000000000002,468.81999999999999,468.00999999999999,468.08999999999997
2012-02-07 11:40:00,469.12,469.12139999999999,468.51999999999998,468.64999999999998
2012-02-07 11:45:00,469.05000000000001,469.43000000000001,469.041,469.12
2012-02-07 11:55:00,469.01900000000001,469.14240000000001,468.63999999999999,469.05000000000001
2012-02-07 12:10:00,468.88999999999999,469.07999999999998,468.66000000000003,469.01900000000001
2012-02-07 12:15:00,469.07999999999998,469.18000000000001,468.83010000000002,468.86000000000001
2012-02-07 12:35:00,469.19999999999999,469.66000000000003,468.91000000000003,469.06999999999999
2012-02-07 12:45:00,469.11000000000001,469.5,469.06,469.20999999999998
