,close,high,low,open
2012-01-03 09:30:00,409.30000000000001,409.30000000000001,409.30000000000001,409.30000000000001
2012-01-03 09:35:00,409.79000000000002,410.0,409.0,409.30000000000001
2012-01-03 09:40:00,411.30000000000001,411.5,409.72000000000003,409.79000000000002
2012-01-03 09:45:00,410.83999999999997,411.68000000000001,410.63,411.30000000000001
2012-01-03 09:50:00,411.27999999999997,411.47000000000003,410.70999999999998,410.82999999999998
2012-01-03 09:55:00,411.0,411.5,405.0,411.27999999999997
2012-01-03 10:00:00,411.30000000000001,411.30000000000001,410.92000000000002,410.93599999999998
2012-01-03 10:05:00,411.64999999999998,411.75,411.0,411.27999999999997
2012-01-03 10:10:00,411.88999999999999,412.0,411.58240000000001,411.64999999999998
2012-01-03 10:20:00,412.10000000000002,412.19999999999999,411.56999999999999,411.88999999999999
2012-01-03 10:25:00,412.37119999999999,412.41000000000003,411.0,412.07999999999998
2012-01-03 10:30:00,412.22000000000003,412.5,411.93000000000001,412.36000000000001
2012-01-03 10:35:00,412.0,412.38,411.89999999999998,412.2176
2012-01-03 10:45:00,411.17000000000002,412.07999999999998,411.10000000000002,412.00839999999999
2012-01-03 10:55:00,410.75,411.32999999999998,405.0,411.20999999999998
2012-01-03 11:00:00,410.93000000000001,411.10000000000002,410.69999999999999,410.75
2012-01-03 11:10:00,410.75,411.13,410.74000000000001,410.93000000000001
2012-01-03 11:15:00,411.08999999999997,411.14999999999998,410.74000000000001,410.75
2012-01-03 11:20:00,411.3716,411.45499999999998,411.0,411.10199999999998
2012-01-03 11:30:00,410.9067,411.44,410.80000000000001,411.37
2012-01-03 11:40:00,411.05000000000001,411.33999999999997,410.86000000000001,410.90609999999998
2012-01-03 12:00:00,410.75,411.16000000000003,410.74000000000001,411.07999999999998
2012-01-03 12:05:00,410.88999999999999,410.95999999999998,409.87,410.75
2012-01-03 12:10:00,411.0,411.07999999999998,410.87009999999998,410.88
2012-01-03 12:15:00,410.62,411.02999999999997,410.42000000000002,411.0
2012-01-03 12:20:00,410.77999999999997,410.82999999999998,410.49000000000001,410.62
2012-01-03 12:30:00,410.93000000000001,410.99000000000001,410.52999999999997,410.76999999999998
2012-01-03 12:40:00,409.923,410.97000000000003,409.88,410.92000000000002
2012-01-03 12:45:00,410.44920000000002,410.56999999999999,409.99000000000001,410.0
2012-01-03 13:00:00,409.79000000000002,410.4101,409.56,410.4101
2012-01-03 13:20:00,410.18000000000001,410.22000000000003,409.27999999999997,409.79000000000002
2012-01-03 13:40:00,409.25,410.29000000000002,409.22000000000003,410.18000000000001
2012-01-03 13:50:00,410.79000000000002,410.80000000000001,409.22000000000003,409.25
2012-01-03 14:00:00,410.85000000000002,410.89999999999998,409.38990000000001,410.77999999999997
2012-01-03 14:05:00,411.05000000000001,411.05000000000001,410.74000000000001,410.899
2012-01-03 14:10:00,410.94,411.18000000000001,410.85000000000002,411.05000000000001
2012-01-03 14:15:00,410.79500000000002,411.00999999999999,410.70999999999998,410.94999999999999
2012-01-03 14:20:00,410.74000000000001,410.97129999999999,410.5,410.81999999999999
2012-01-03 14:30:00,410.94999999999999,410.97000000000003,410.63,410.74000000000001
2012-01-03 14:45:00,411.64659999999998,411.64659999999998,410.88999999999999,410.94
2012-01-03 14:50:00,411.44,411.60000000000002,411.35000000000002,411.60000000000002
2012-01-03 15:00:00,411.74000000000001,411.76999999999998,411.17000000000002,411.44
2012-01-03 15:10:00,411.75,411.86000000000001,411.43000000000001,411.75999999999999
2012-01-03 15:20:00,411.83999999999997,411.97000000000003,411.62,411.75999999999999
2012-01-03 15:25:00,411.45999999999998,411.92000000000002,411.44999999999999,411.83999999999997
2012-01-03 15:30:00,411.54000000000002,411.66000000000003,411.41000000000003,411.47000000000003
2012-01-03 15:40:00,411.44,411.81999999999999,411.23000000000002,411.54000000000002
2012-01-03 15:45:00,411.94,411.94,411.435,411.44999999999999
2012-01-03 15:50:00,411.70999999999998,412.04000000000002,411.67000000000002,411.89999999999998
2012-01-03 15:55:00,411.38999999999999,411.85000000000002,411.33999999999997,411.74000000000001
2012-01-03 16:00:00,411.01999999999998,411.39999999999998,410.63999999999999,411.36000000000001
2012-01-04 09:40:00,409.52999999999997,411.55000000000001,409.27999999999997,410.94
2012-01-04 09:45:00,410.20999999999998,410.38999999999999,409.39999999999998,409.42000000000002
2012-01-04 09:50:00,410.88,410.88999999999999,409.98000000000002,410.20099999999996
2012-01-04 09:55:00,410.61500000000001,411.0,410.54000000000002,410.88
2012-01-04 10:00:00,410.73000000000002,410.92000000000002,410.57440000000003,410.61500000000001
2012-01-04 10:10:00,410.39999999999998,411.0,410.27999999999997,410.75
2012-01-04 10:15:00,409.85000000000002,410.42000000000002,409.75,410.39999999999998
2012-01-04 10:20:00,410.05009999999999,410.33999999999997,409.67000000000002,409.81
2012-01-04 10:25:00,410.38,410.38,410.04000000000002,410.05000000000001
2012-01-04 10:30:00,410.24000000000001,410.48000000000002,410.06999999999999,410.37
2012-01-04 10:35:00,410.10000000000002,410.55500000000001,410.0,410.19
2012-01-04 10:40:00,409.48000000000002,410.20999999999998,409.39999999999998,410.12099999999998
2012-01-04 10:45:00,409.98000000000002,410.01999999999998,409.39999999999998,409.48000000000002
2012-01-04 10:50:00,410.22000000000003,410.27690000000001,409.80009999999999,409.83440000000002
2012-01-04 11:00:00,410.86400000000003,410.94,410.18000000000001,410.20099999999996
2012-01-04 11:20:00,411.99000000000001,412.32999999999998,410.73000000000002,410.86000000000001
2012-01-04 11:30:00,412.75,413.38999999999999,412.01530000000002,412.01530000000002
2012-01-04 11:35:00,412.86000000000001,413.04000000000002,412.69999999999999,412.75
2012-01-04 11:40:00,413.43000000000001,413.5,412.81999999999999,412.88
2012-01-04 11:50:00,413.13,413.45999999999998,413.05000000000001,413.43000000000001
2012-01-04 12:00:00,413.07999999999998,413.13999999999999,412.85000000000002,413.12990000000002
2012-01-04 12:05:00,413.18000000000001,413.19999999999999,412.97000000000003,413.07999999999998
2012-01-04 12:10:00,413.43000000000001,413.44999999999999,413.0231,413.18000000000001
2012-01-04 12:15:00,413.38,413.5,413.35000000000002,413.41000000000003
2012-01-04 12:20:00,414.37180000000001,414.45999999999998,413.35000000000002,413.39999999999998
2012-01-04 12:25:00,414.0,414.37,412.5,414.36000000000001
2012-01-04 12:30:00,414.10000000000002,414.13999999999999,413.89999999999998,414.0
2012-01-04 12:35:00,414.30000000000001,414.42759999999998,414.04000000000002,414.12
2012-01-04 12:50:00,413.99000000000001,414.29000000000002,413.851,414.26999999999998
2012-01-04 12:55:00,414.32999999999998,414.39999999999998,414.0,414.0
2012-01-04 13:00:00,414.49000000000001,414.69999999999999,414.30000000000001,414.31
2012-01-04 13:05:00,413.94,414.54000000000002,413.87,414.49000000000001
2012-01-04 13:10:00,413.5,414.20999999999998,413.5,413.93000000000001
2012-01-04 13:20:00,413.39999999999998,413.94999999999999,413.17000000000002,413.5
2012-01-04 13:35:00,413.39999999999998,413.55000000000001,413.05000000000001,413.36000000000001
2012-01-04 13:40:00,413.70999999999998,413.83999999999997,413.42000000000002,413.50999999999999
2012-01-04 14:00:00,414.13999999999999,414.30000000000001,413.58999999999997,413.75
2012-01-04 14:05:00,413.76999999999998,414.185,413.75999999999999,414.10000000000002
2012-01-04 14:10:00,413.50999999999999,413.76999999999998,413.25,413.76999999999998
2012-01-04 14:25:00,413.57999999999998,413.73000000000002,413.0,413.50999999999999
2012-01-04 14:35:00,414.08999999999997,414.25,413.56999999999999,413.56999999999999
2012-01-04 14:45:00,413.99000000000001,414.13999999999999,413.75,414.10000000000002
2012-01-04 14:50:00,413.81999999999999,414.05000000000001,413.64999999999998,413.99000000000001
2012-01-04 15:05:00,413.69999999999999,414.13,411.83699999999999,413.81
2012-01-04 15:15:00,413.44999999999999,413.82999999999998,411.88999999999999,413.70999999999998
2012-01-04 15:20:00,412.87,413.5,412.64999999999998,413.44999999999999
2012-01-04 15:30:00,413.63,413.63999999999999,412.83999999999997,412.83999999999997
2012-01-04 15:40:00,413.75999999999999,413.97000000000003,413.5,413.63
2012-01-04 15:45:00,413.81999999999999,414.19999999999999,413.56,413.76999999999998
2012-01-04 15:50:00,413.86000000000001,413.86000000000001,413.34399999999999,413.81999999999999
2012-01-04 15:55:00,414.20999999999998,414.25999999999999,413.85000000000002,413.86000000000001
2012-01-04 16:00:00,413.44,414.32999999999998,413.25999999999999,414.20999999999998
2012-01-05 09:35:00,414.79000000000002,415.0,413.80000000000001,414.94
2012-01-05 09:40:00,414.97000000000003,415.62,414.52999999999997,414.79000000000002
2012-01-05 09:45:00,413.63999999999999,414.95999999999998,413.30000000000001,414.95999999999998
2012-01-05 09:50:00,413.44999999999999,413.69,412.67000000000002,413.63999999999999
2012-01-05 09:55:00,414.30000000000001,414.63999999999999,413.41000000000003,413.44999999999999
2012-01-05 10:00:00,414.5,414.57999999999998,413.87,414.30000000000001
2012-01-05 10:05:00,414.16000000000003,414.63999999999999,414.0,414.45999999999998
2012-01-05 10:10:00,414.505,414.63999999999999,413.89999999999998,414.18000000000001
2012-01-05 10:15:00,414.38,414.56,413.55130000000003,414.56
2012-01-05 10:20:00,414.75999999999999,415.30000000000001,414.36000000000001,414.44999999999999
2012-01-05 10:30:00,414.76999999999998,415.37,414.5,414.79000000000002
2012-01-05 10:50:00,414.06,414.94990000000001,414.05000000000001,414.79000000000002
